Year,Block,Grazing_Treatment,Plot,Sample,Order,Family,Genus,Species,Notes,IDer,Date Started,Date Completed
2022,1,LG,7,53,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,54,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,55,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,56,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,57,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,58,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,59,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,60,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,61,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,62,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,63,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,64,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,65,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,66,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,67,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,68,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,69,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,70,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,71,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,72,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,73,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,74,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,75,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,76,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,77,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,78,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,79,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,80,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,81,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,82,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,83,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,84,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,85,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,86,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,87,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,88,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,89,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,90,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,91,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,92,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,93,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,94,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,95,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,96,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,97,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,98,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,99,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,100,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,101,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,102,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,103,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,104,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,105,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,106,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,107,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,108,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,109,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,110,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,111,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,112,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,113,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,114,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,115,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,116,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,117,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,118,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,119,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,120,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,121,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,122,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,123,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,124,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,125,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,126,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,127,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,128,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,129,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,130,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,131,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,132,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,133,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,134,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,135,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,136,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,137,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,138,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,139,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,140,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,141,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,142,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,143,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,144,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,145,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,146,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,147,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,148,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,149,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,150,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,151,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,152,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,153,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,154,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,155,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,156,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,157,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,158,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,159,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,160,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,161,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,162,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,163,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,164,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,165,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,166,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,167,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,168,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,169,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,170,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,171,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,172,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,173,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,174,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,175,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,176,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,177,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,178,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,179,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,180,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,181,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,182,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,183,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,184,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,185,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,186,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,187,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,188,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,189,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,190,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,191,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,192,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,193,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,194,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,195,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,196,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,197,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,198,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,199,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,200,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,201,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,202,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,203,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,204,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,205,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,206,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,207,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,208,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,209,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,210,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,211,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,212,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,213,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,214,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,215,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,216,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,217,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,218,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,219,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,220,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,221,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,222,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,223,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,224,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,225,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,226,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,227,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,228,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,229,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,230,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,231,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,232,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,233,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,234,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,235,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,236,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,237,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,238,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,239,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,240,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,241,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,242,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,243,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,244,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,245,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,246,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,247,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,248,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,249,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,250,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,251,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,252,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,253,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,254,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,255,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,256,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,257,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,258,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,259,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,260,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,261,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,262,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,263,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,264,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,265,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,266,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,267,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,268,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,269,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,270,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,271,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,272,Hemiptera,Lygaeidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,273,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,274,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,275,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,276,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,277,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,278,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,279,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,280,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,281,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,282,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,283,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,284,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,285,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,286,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,287,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,288,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,289,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,290,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,291,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,292,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,293,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,294,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,295,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
2022,1,LG,7,296,Hemiptera,Cicadellidae,N/A,N/A,,Stephanie Mota,11/9/22,11/22/22
